date,open,high,low,close,volume
2024-01-02T19:09:00Z,184.77,184.77,184.64,184.6401,179946
2024-01-02T19:10:00Z,184.645,184.695,184.63,184.665,179198
2024-01-02T19:11:00Z,184.67,184.71,184.59,184.59,195567
2024-01-02T19:12:00Z,184.598,184.69,184.56,184.69,105510
2024-01-02T19:13:00Z,184.69,184.71,184.6561,184.695,126654
2024-01-02T19:14:00Z,184.7,184.7,184.6201,184.65,83614
2024-01-02T19:15:00Z,184.645,184.65,184.59,184.615,84687
2024-01-02T19:16:00Z,184.63,184.656,184.61,184.615,62194
2024-01-02T19:17:00Z,184.61,184.61,184.5,184.52,114597
2024-01-02T19:18:00Z,184.515,184.58,184.49,184.57,126806
2024-01-02T19:19:00Z,184.58,184.62,184.495,184.505,110558
2024-01-02T19:20:00Z,184.5,184.545,184.44,184.4485,209972
2024-01-02T19:21:00Z,184.455,184.455,184.395,184.4262,94653
2024-01-02T19:22:00Z,184.425,184.43,184.29,184.305,182790
2024-01-02T19:23:00Z,184.31,184.45,184.3099,184.425,127005
2024-01-02T19:24:00Z,184.42,184.425,184.3,184.315,92963
2024-01-02T19:25:00Z,184.32,184.32,184.27,184.2983,113175
2024-01-02T19:26:00Z,184.3,184.31,184.265,184.295,88720
2024-01-02T19:27:00Z,184.2925,184.32,184.23,184.25,108647
2024-01-02T19:28:00Z,184.245,184.34,184.23,184.33,142110
2024-01-02T19:29:00Z,184.33,184.52,184.32,184.495,168217
2024-01-02T19:30:00Z,184.49,184.64,184.4791,184.64,149673
2024-01-02T19:31:00Z,184.6331,184.68,184.49,184.495,183985
2024-01-02T19:32:00Z,184.495,184.575,184.42,184.54,117846
2024-01-02T19:33:00Z,184.544,184.57,184.43,184.465,94758
2024-01-02T19:34:00Z,184.465,184.59,184.4601,184.51,104979
2024-01-02T19:35:00Z,184.51,184.52,184.405,184.435,84658
2024-01-02T19:36:00Z,184.43,184.48,184.37,184.4414,73381
2024-01-02T19:37:00Z,184.45,184.49,184.41,184.49,57189
2024-01-02T19:38:00Z,184.4942,184.56,184.48,184.48,573452
2024-01-02T19:39:00Z,184.505,184.505,184.3399,184.395,89295
2024-01-02T19:40:00Z,184.38,184.545,184.35,184.5355,97615
2024-01-02T19:41:00Z,184.53,184.53,184.42,184.44,104513
2024-01-02T19:42:00Z,184.44,184.49,184.37,184.45,105351
2024-01-02T19:43:00Z,184.47,184.55,184.4652,184.535,82743
2024-01-02T19:44:00Z,184.535,184.5399,184.425,184.47,116330
2024-01-02T19:45:00Z,184.47,184.585,184.4631,184.585,79080
2024-01-02T19:46:00Z,184.59,184.63,184.58,184.63,76611
2024-01-02T19:47:00Z,184.6276,184.6276,184.55,184.565,120478
2024-01-02T19:48:00Z,184.57,184.57,184.477,184.5,97201
2024-01-02T19:49:00Z,184.49,184.54,184.455,184.461,87229
2024-01-02T19:50:00Z,184.46,184.56,184.46,184.5114,67029
2024-01-02T19:51:00Z,184.515,184.53,184.48,184.4951,56744
2024-01-02T19:52:00Z,184.4902,184.4902,184.335,184.3518,95608
2024-01-02T19:53:00Z,184.355,184.355,184.22,184.2258,169730
2024-01-02T19:54:00Z,184.2299,184.23,184.11,184.11,200778
2024-01-02T19:55:00Z,184.1113,184.18,184.0918,184.1658,120581
2024-01-02T19:56:00Z,184.1665,184.18,184.105,184.17,96158
2024-01-02T19:57:00Z,184.17,184.1745,184.06,184.065,120711
2024-01-02T19:58:00Z,184.0601,184.12,184.06,184.115,131370
2024-01-02T19:59:00Z,184.1101,184.12,184.01,184.05,168468
2024-01-02T20:00:00Z,184.045,184.11,184.02,184.09,160155
2024-01-02T20:01:00Z,184.08,184.15,183.96,183.9701,289746
2024-01-02T20:02:00Z,183.9787,184.08,183.93,184.04,184920
2024-01-02T20:03:00Z,184.02,184.035,183.89,183.91,137028
2024-01-02T20:04:00Z,183.9134,184,183.885,183.9899,164105
2024-01-02T20:05:00Z,183.9925,184.03,183.955,183.9945,158419
2024-01-02T20:06:00Z,184,184.07,183.92,183.93,134701
2024-01-02T20:07:00Z,183.925,184.15,183.925,184.13,208188
2024-01-02T20:08:00Z,184.1275,184.15,184.065,184.14,94547
2024-01-02T20:09:00Z,184.14,184.155,184.035,184.125,121296
2024-01-02T20:10:00Z,184.13,184.2,184.06,184.06,148515
2024-01-02T20:11:00Z,184.05,184.13,184.01,184.11,118931
2024-01-02T20:12:00Z,184.1098,184.12,184,184.01,109599
2024-01-02T20:13:00Z,184.01,184.05,184,184.02,194154
2024-01-02T20:14:00Z,184.0201,184.03,183.905,183.9166,175880
2024-01-02T20:15:00Z,183.915,184.04,183.895,184.01,113127
2024-01-02T20:16:00Z,184.0088,184.05,183.99,184.01,115257
2024-01-02T20:17:00Z,184.01,184.19,183.995,184.155,161471
2024-01-02T20:18:00Z,184.155,184.265,184.131,184.195,156168
2024-01-02T20:19:00Z,184.19,184.3,184.1525,184.29,162627
2024-01-02T20:20:00Z,184.29,184.32,184.225,184.3,140477
2024-01-02T20:21:00Z,184.29,184.3,184.21,184.26,128467
2024-01-02T20:22:00Z,184.26,184.31,184.25,184.2699,132851
2024-01-02T20:23:00Z,184.28,184.3,184.23,184.27,154493
2024-01-02T20:24:00Z,184.27,184.35,184.26,184.32,115410
2024-01-02T20:25:00Z,184.33,184.42,184.3028,184.37,187736
2024-01-02T20:26:00Z,184.37,184.375,184.31,184.33,139756
2024-01-02T20:27:00Z,184.33,184.33,184.26,184.27,149092
2024-01-02T20:28:00Z,184.275,184.39,184.27,184.355,112505
2024-01-02T20:29:00Z,184.355,184.46,184.34,184.42,145775
2024-01-02T20:30:00Z,184.42,184.63,184.415,184.61,238682
2024-01-02T20:31:00Z,184.61,184.71,184.58,184.695,262371
2024-01-02T20:32:00Z,184.7,184.74,184.64,184.7261,220110
2024-01-02T20:33:00Z,184.73,184.74,184.61,184.65,201095
2024-01-02T20:34:00Z,184.645,184.65,184.54,184.5889,116621
2024-01-02T20:35:00Z,184.59,184.62,184.53,184.59,162282
2024-01-02T20:36:00Z,184.585,184.605,184.4829,184.605,144856
2024-01-02T20:37:00Z,184.61,184.64,184.56,184.576,139631
2024-01-02T20:38:00Z,184.58,184.605,184.465,184.485,166876
2024-01-02T20:39:00Z,184.485,184.54,184.4701,184.53,126840
2024-01-02T20:40:00Z,184.53,184.635,184.53,184.605,161453
2024-01-02T20:41:00Z,184.61,184.735,184.5917,184.69,209683
2024-01-02T20:42:00Z,184.7,184.79,184.65,184.784,224682
2024-01-02T20:43:00Z,184.79,184.83,184.75,184.8,190754
2024-01-02T20:44:00Z,184.795,184.88,184.79,184.86,245108
2024-01-02T20:45:00Z,184.855,184.985,184.855,184.8927,284292
2024-01-02T20:46:00Z,184.895,184.91,184.72,184.73,261147
2024-01-02T20:47:00Z,184.74,184.805,184.7217,184.765,225595
2024-01-02T20:48:00Z,184.765,184.8,184.7326,184.765,224614
2024-01-02T20:49:00Z,184.77,184.85,184.75,184.8275,196154
2024-01-02T20:50:00Z,184.84,185.1775,184.84,185.14,644893
2024-01-02T20:51:00Z,185.14,185.34,185.09,185.28,363427
2024-01-02T20:52:00Z,185.275,185.35,185.23,185.295,356932
2024-01-02T20:53:00Z,185.3,185.36,185.28,185.34,293974
2024-01-02T20:54:00Z,185.35,185.47,185.31,185.445,441906
2024-01-02T20:55:00Z,185.45,185.48,185.31,185.335,408986
2024-01-02T20:56:00Z,185.33,185.4,185.26,185.2781,417970
2024-01-02T20:57:00Z,185.28,185.46,185.27,185.45,396823
2024-01-02T20:58:00Z,185.45,185.55,185.41,185.54,826256
2024-01-02T20:59:00Z,185.54,185.64,185.5,185.525,1293826
2024-01-02T21:00:00Z,185.51,185.65,185.51,185.6,11751099
2024-01-02T21:01:00Z,185.6001,185.71,185.4351,185.65,581783
2024-01-02T21:02:00Z,185.6403,185.65,185.61,185.63,151959
2024-01-02T21:03:00Z,185.63,185.64,185.61,185.62,513562
2024-01-02T21:04:00Z,185.61,185.62,185.6,185.6,4376
2024-01-02T21:05:00Z,185.59,185.93,185.5,185.64,93747
2024-01-02T21:06:00Z,185.65,185.65,185.63,185.64,7614
2024-01-02T21:07:00Z,185.65,185.66,185.61,185.61,20041
2024-01-02T21:08:00Z,185.61,185.62,185.5604,185.58,5140
2024-01-02T21:09:00Z,185.56,185.58,185.55,185.55,2066
2024-01-02T21:10:00Z,185.58,185.63,185.58,185.59,4616
2024-01-02T21:11:00Z,185.64,185.65,185.61,185.6102,5515
2024-01-02T21:12:00Z,185.6,185.62,185.59,185.61,3847
